# step, loss_train, loss_test, metrics_test
2.500000000000000000e+04 3.219689915567869321e-06 2.608544673421420157e-05 2.562205054346122779e-06 3.858520813082577661e-06 7.885831223575223703e-07 1.798928792595688719e-07 3.241604417780763470e-06 2.482931813574396074e-05 2.558489768489380367e-06 3.851122528431005776e-06 6.708011710543360095e-07 1.216639566870014733e-09
2.600000000000000000e+04 1.360715259579592384e-06 1.586320831847842783e-05 1.059747887666162569e-06 1.574868747411528602e-06 1.579308701593618025e-07 1.559642015536155668e-07 1.364552872473723255e-06 1.520655587228247896e-05 1.057047938957111910e-06 1.562774173180514481e-06 1.342750834965045215e-07 1.226424295452943625e-09
2.700000000000000000e+04 7.178233545346301980e-07 1.120863635151181370e-05 1.022260789795836899e-06 1.261315446754451841e-06 1.088486030198509980e-07 1.466171113406744553e-07 7.248435736073588487e-07 1.072419763659127057e-05 1.020335957946372218e-06 1.165054982266156003e-06 9.714411675076917163e-08 1.207629107824459425e-09
2.800000000000000000e+04 6.621095280934241600e-07 1.093150603992398828e-05 5.805330260955088306e-07 1.150685079664981458e-06 1.067092583184603427e-07 1.471650250550737837e-07 6.554286642312945332e-07 1.058428824762813747e-05 5.793540935883356724e-07 1.144550537901523057e-06 9.518452515067110653e-08 1.209608635477366079e-09
2.900000000000000000e+04 6.471474307545577176e-07 1.071220867743249983e-05 5.377843876885890495e-07 1.118214413509122096e-06 1.040376034211476508e-07 1.474506206022851984e-07 6.399718586180824786e-07 1.037260790326399729e-05 5.365199626794492360e-07 1.111263600250822492e-06 9.273308876345254248e-08 1.211854172566972920e-09
3.000000000000000000e+04 6.259576821321388707e-07 1.037683796312194318e-05 4.914595592708792537e-07 1.077382194125675596e-06 1.004705580953668687e-07 1.469992270131115220e-07 6.186098744365153834e-07 1.005259127850877121e-05 4.901154397884965874e-07 1.069566678779665381e-06 8.945187346398597583e-08 1.213931732912953976e-09
3.100000000000000000e+04 5.955227493359416258e-07 9.860697900876402855e-06 4.415745991082076216e-07 1.033541593642439693e-06 9.552357482789375354e-08 1.454695990332766087e-07 5.880330604668415617e-07 9.557261364534497261e-06 4.400365298806718783e-07 1.024699031404452398e-06 8.520910199649733840e-08 1.215623934847087639e-09
3.200000000000000000e+04 5.520562353922287002e-07 9.098806913243606687e-06 3.914051660558470758e-07 9.868559800452203490e-07 8.965851350239972817e-08 1.427254829877711018e-07 5.444587145575496834e-07 8.827984856907278299e-06 3.897577585121325683e-07 9.769661346581415273e-07 8.056159117586503271e-08 1.217286715871068736e-09
3.300000000000000000e+04 1.297453127335757017e-05 1.574091947986744344e-05 1.079121830116491765e-05 2.496183333278167993e-05 1.283112851524492726e-05 2.600650583772790014e-09 1.295288984692888334e-05 1.541061647003516555e-05 1.086834345187526196e-05 2.506839882698841393e-05 1.295568563364213333e-05 1.288338991045634430e-09
3.400000000000000000e+04 3.111994010396301746e-05 1.470468123443424702e-03 5.326024620444513857e-05 2.601685810077469796e-05 9.846462489804252982e-06 3.039315243924534116e-09 1.675221756158862263e-05 7.975362241268157959e-04 4.681597420130856335e-05 2.509341175027657300e-05 9.934000445355195552e-06 1.243510960868832171e-09
3.500000000000000000e+04 3.060507424379466102e-06 2.821128873620182276e-05 5.504675300471717492e-06 8.526856618118472397e-06 7.903265668574022129e-07 1.209946098867931141e-08 2.486389348632656038e-06 2.419179691059980541e-05 5.518420493899611756e-06 8.283873285108711571e-06 7.529040431109024212e-07 1.886944600570927832e-09
3.600000000000000000e+04 8.431950700469315052e-04 1.417259569279849529e-03 2.804758842103183270e-04 3.519275342114269733e-04 1.418971351085929200e-05 1.406009175752842566e-08 8.384601678699254990e-04 1.356876338832080364e-03 2.586495247669517994e-04 3.443017485551536083e-04 1.406965475325705484e-05 8.501083725853675332e-10
3.700000000000000000e+04 6.813438376411795616e-04 1.143069006502628326e-03 2.294122532475739717e-04 3.384532174095511436e-04 1.311870892095612362e-05 1.367368440696736798e-08 6.746046128682792187e-04 1.085569849237799644e-03 2.117559342877939343e-04 3.305505088064819574e-04 1.302890632359776646e-05 7.986694638972835492e-10
3.800000000000000000e+04 4.935374599881470203e-04 8.621580782346427441e-04 1.821461628424003720e-04 3.129708638880401850e-04 1.164762579719536006e-05 1.313789521617536593e-08 4.887726972810924053e-04 8.102186257019639015e-04 1.666275056777521968e-04 3.074483829550445080e-04 1.158962913905270398e-05 7.229009058029589596e-10
3.900000000000000000e+04 3.157158207613974810e-04 6.114762509241700172e-04 1.338289439445361495e-04 2.796173503156751394e-04 9.912446330417878926e-06 1.249598113872707472e-08 3.127857926301658154e-04 5.692666163668036461e-04 1.219266123371198773e-04 2.762883959803730249e-04 9.882842277875170112e-06 6.287307341423797880e-10
4.000000000000000000e+04 1.865436934167519212e-04 4.285397299099713564e-04 9.161036723526194692e-05 2.400512748863548040e-04 8.320608685608021915e-06 1.186770326455643954e-08 1.850499829743057489e-04 3.977947344537824392e-04 8.427623833995312452e-05 2.384890976827591658e-04 8.314034857903607190e-06 5.426812332842700926e-10
4.100000000000000000e+04 1.160790416179224849e-04 3.187750698998570442e-04 6.054024925106205046e-05 1.964161492651328444e-04 7.511845524277305230e-06 1.148141315354678227e-08 1.154586643679067492e-04 2.977352123707532883e-04 5.712011989089660347e-05 1.957984204636886716e-04 7.526688932557590306e-06 5.104763278751534017e-10
4.200000000000000000e+04 5.100840280647389591e-05 1.322121825069189072e-04 2.751315878413151950e-05 5.162457091500982642e-05 1.663215243752347305e-06 2.579293933990811638e-08 5.128506018081679940e-05 1.285988691961392760e-04 2.754357592493761331e-05 5.169922587811015546e-05 1.679628894635243341e-06 9.606934137096345694e-10
4.300000000000000000e+04 2.582564593467395753e-05 5.714040162274613976e-05 9.040963050210848451e-06 2.558183041401207447e-05 7.547568543486704584e-07 2.159470291474008263e-08 2.599547588033601642e-05 5.460898682940751314e-05 9.027167834574356675e-06 2.574088466644752771e-05 7.570753268737462349e-07 9.783891474768324770e-10
4.400000000000000000e+04 1.689450800768099725e-05 3.638570706243626773e-05 5.613581834040815011e-06 1.837961463024839759e-05 4.325783038439112715e-07 1.878729882776042359e-08 1.694907950877677649e-05 3.435348480707034469e-05 5.661815976054640487e-06 1.850720036600250751e-05 4.201413901228079339e-07 1.036411068078280096e-09
4.500000000000000000e+04 1.138633342634420842e-05 2.549442615418229252e-05 4.191617335891351104e-06 1.322243861068272963e-05 3.473352307992172427e-07 1.189459020167760173e-08 1.141175653174286708e-05 2.444193705741781741e-05 4.215644366922788322e-06 1.326940218859817833e-05 3.423862722229387145e-07 1.153811823861872199e-09
4.600000000000000000e+04 1.126086226577172056e-05 2.512984792701900005e-05 4.098176759725902230e-06 1.314366818405687809e-05 3.466026328169391491e-07 1.173114405617070588e-08 1.129512475017691031e-05 2.388221219007391483e-05 4.123794496990740299e-06 1.322724710917100310e-05 3.420783798446791479e-07 1.156332696261586079e-09
4.700000000000000000e+04 1.109472123062005267e-05 2.456790207361336797e-05 4.064838776685064659e-06 1.295527363254223019e-05 3.463545112936117221e-07 1.147380146448995220e-08 1.112794871005462483e-05 2.337312616873532534e-05 4.089690719411009923e-06 1.303635690419469029e-05 3.424799785989307566e-07 1.159841667153216349e-09
4.800000000000000000e+04 1.081754726328654215e-05 2.369653884670697153e-05 4.021881977678276598e-06 1.268757296202238649e-05 3.465570159733033506e-07 1.111619329918767107e-08 1.084845007426338270e-05 2.256785228382796049e-05 4.046413778269197792e-06 1.276685634366003796e-05 3.436113047428079881e-07 1.166312046940731761e-09
4.900000000000000000e+04 1.038929622154682875e-05 2.241722904727794230e-05 3.966253188991686329e-06 1.230180532729718834e-05 3.474391974123136606e-07 1.064547472395815930e-08 1.041569248627638444e-05 2.137553383363410830e-05 3.990806362708099186e-06 1.237914420926244929e-05 3.457563195752300089e-07 1.177378750050195322e-09
5.000000000000000000e+04 9.758368832990527153e-06 2.062262137769721448e-05 3.889586423611035571e-06 1.176214755105320364e-05 3.492594657927838853e-07 1.002988270215610100e-08 9.778206731425598264e-06 1.970078301383182406e-05 3.914462922693928704e-06 1.183663971460191533e-05 3.491494453555787914e-07 1.196183152529783911e-09
5.100000000000000000e+04 9.665540346759371459e-06 2.035287980106659234e-05 3.880078111251350492e-06 1.168053404398960993e-05 3.495231908345886040e-07 9.955004820483281947e-09 9.684282304078806192e-06 1.945612530107609928e-05 3.905144239979563281e-06 1.175461147795431316e-05 3.496120086765586166e-07 1.199210730717936713e-09
5.200000000000000000e+04 9.514903467788826674e-06 1.993268415390048176e-05 3.863819529215106741e-06 1.156017788161989301e-05 3.493990163860871689e-07 9.829476788070223847e-09 9.532402145850937814e-06 1.905937642732169479e-05 3.888990704581374303e-06 1.163364140666089952e-05 3.497800094010017347e-07 1.203922295189840952e-09
5.300000000000000000e+04 9.285314263252075762e-06 1.928675919771194458e-05 3.841024863504571840e-06 1.137764593295287341e-05 3.486523780793504557e-07 9.651961008216858318e-09 9.300654710386879742e-06 1.845508086262270808e-05 3.866412043862510473e-06 1.145016358350403607e-05 3.494464237974170828e-07 1.210976208199099347e-09
5.400000000000000000e+04 8.937163329392205924e-06 1.831945337471552193e-05 3.806686891039134935e-06 1.111182882596040145e-05 3.473618619409535313e-07 9.394075739521667856e-09 8.949803486757446080e-06 1.754211552906781435e-05 3.832389211311237887e-06 1.118278396461391822e-05 3.486931632323830854e-07 1.221733048062390026e-09
5.500000000000000000e+04 8.433622497250325978e-06 1.694659113127272576e-05 3.756157866519060917e-06 1.073580915544880554e-05 3.462463098458101740e-07 9.041119852781775990e-09 8.442430043942295015e-06 1.625210461497772485e-05 3.782336079893866554e-06 1.080430229194462299e-05 3.482066119886439992e-07 1.238048996654583789e-09
5.600000000000000000e+04 7.749561518721748143e-06 1.512293511041207239e-05 3.679364681374863721e-06 1.022388096316717565e-05 3.477785242012032541e-07 8.572872189915869967e-09 7.753924364806152880e-06 1.453269305784488097e-05 3.706087682076031342e-06 1.028899532684590667e-05 3.503085110878600972e-07 1.262298043869236608e-09
